"ID","HASH","NAME_USA","NAME_EUR","NAME_JAP","GENRE","DEVELOPER","YEAR","PLAYERS"
"120296","0xdb606637","Dust Digger","Dust Digger","Dust Digger","?","?","19XX","1"
"120296","0xac6756a1","Dust Digger","Dust Digger","Dust Digger","?","?","19XX","1"
"120296","0x3cd84b30","Dust Digger","Dust Digger","Dust Digger","?","?","19XX","1"
"120296","0x4bdf7ba6","Dust Digger","Dust Digger","Dust Digger","?","?","19XX","1"
"120296","0x2b18f243","Dust Digger","Dust Digger","Dust Digger","?","?","19XX","1"
"120296","0xc516936f","Dust Digger","Dust Digger","Dust Digger","?","?","19XX","1"
"120297","0x49429413","Dylan The Spaceman And The Green Smelly Aliens From Mars","Dylan The Spaceman And The Green Smelly Aliens From Mars","Dylan The Spaceman And The Green Smelly Aliens From Mars","?","?","19XX","1"
"120300","0x5235a48b","Dyna Mate","Dyna Mate","Dyna Mate","?","?","19XX","1"
"120301","0x2d0f09ff","Dynamite Warriors","Dynamite Warriors","Dynamite Warriors","?","?","19XX","1"
"120301","0xa33c7dd5","Dynamite Warriors","Dynamite Warriors","Dynamite Warriors","?","?","19XX","1"
"120302","0xa512b9b5","D_solve Crossword","D_solve Crossword","D_solve Crossword","?","?","19XX","1"
"120304","0xb5add365","Drive Iff","Drive Iff","Drive Iff","?","?","19XX","1"
"120305","0xc54919f8","E-type","E-type","E-type","?","?","19XX","1"
"120306","0xd76c19bb","E-type 2","E-type 2","E-type 2","?","?","19XX","1"
"120307","0xbf3d0e75","Eagle Mine","Eagle Mine","Eagle Mine","?","?","19XX","1"
"120308","0xb0787c66","Earth Invader, The","Earth Invader, The","Earth Invader, The","?","?","19XX","1"
"120309","0x9179e2e8","Eat Mine","Eat Mine","Eat Mine","?","?","19XX","1"
"120309","0xb495ada5","Eat Mine","Eat Mine","Eat Mine","?","?","19XX","1"
"120309","0xc3929d33","Eat Mine","Eat Mine","Eat Mine","?","?","19XX","1"
"120311","0xe6d2d839","Ecce Homo Cikorka","Ecce Homo Cikorka","Ecce Homo Cikorka","?","?","19XX","1"
"120312","0xaf269942","Edbal","Edbal","Edbal","?","?","19XX","1"
"120313","0x96ed2cc5","Egg Salad","Egg Salad","Egg Salad","?","?","19XX","1"
"120314","0x64f5d85c","Egg Scamble","Egg Scamble","Egg Scamble","?","?","19XX","1"
"120315","0x9b6517ba","Eggminator It's Jokement Day","Eggminator It's Jokement Day","Eggminator It's Jokement Day","?","?","19XX","1"
"120316","0x31844a4d","Einstein Mine","Einstein Mine","Einstein Mine","?","?","19XX","1"
"120317","0xa6b06606","Eire Raising Adventures of Seamus O'Mally, The","Eire Raising Adventures of Seamus O'Mally, The","Eire Raising Adventures of Seamus O'Mally, The","?","?","19XX","1"
"120318","0x3c6ebff4","Electrek","Electrek","Electrek","?","?","19XX","1"
"120319","0x82e4bc57","Electro","Electro","Electro","?","?","19XX","1"
"120320","0x4a8c33c6","Elevation","Elevation","Elevation","?","?","19XX","1"
"120321","0x4d1244d5","Elevation 2","Elevation 2","Elevation 2","?","?","19XX","1"
"120322","0xd26b4fb1","Elevators","Elevators","Elevators","?","?","19XX","1"
"120323","0xf4efa448","E.m.c Mine","E.m.c Mine","E.m.c Mine","?","?","19XX","1"
"120328","0x67a5e980","Elves' Dreamland","Elves' Dreamland","Elves' Dreamland","?","?","19XX","1"
"120328","0x10a2d916","Elves' Dreamland","Elves' Dreamland","Elves' Dreamland","?","?","19XX","1"
"120328","0x89ab88ac","Elves' Dreamland","Elves' Dreamland","Elves' Dreamland","?","?","19XX","1"
"120328","0x5c35abfc","Elves' Dreamland","Elves' Dreamland","Elves' Dreamland","?","?","19XX","1"
"120329","0xdb5ca21e","Emerald 4 Pro","Emerald 4 Pro","Emerald 4 Pro","?","?","19XX","1"
"120329","0x85b3fcb8","Emerald 4 Pro","Emerald 4 Pro","Emerald 4 Pro","?","?","19XX","1"
"120330","0xfdbd84dc","Emerald Cruncher One","Emerald Cruncher One","Emerald Cruncher One","?","?","19XX","1"
"120331","0x961b884b","Emerald Cruncher Two","Emerald Cruncher Two","Emerald Cruncher Two","?","?","19XX","1"
"120332","0x2af86f27","Emerald Dash","Emerald Dash","Emerald Dash","?","?","19XX","1"
"120332","0xbff5f309","Emerald Dash","Emerald Dash","Emerald Dash","?","?","19XX","1"
"120332","0xc8f2c39f","Emerald Dash","Emerald Dash","Emerald Dash","?","?","19XX","1"
"120333","0xc111b108","Emerald Eater 1","Emerald Eater 1","Emerald Eater 1","?","?","19XX","1"
"120334","0x87c58a46","Emerald Eater 2 - Original Version","Emerald Eater 2 - Original Version","Emerald Eater 2 - Original Version","?","?","19XX","1"
"120335","0x4ab7e6c4","Emerald Freak I","Emerald Freak I","Emerald Freak I","?","?","19XX","1"
"120336","0x4141a7f6","Emerald Freak 2","Emerald Freak 2","Emerald Freak 2","?","?","19XX","1"
"120338","0x53eb3b71","Elvis Mine","Elvis Mine","Elvis Mine","?","?","19XX","1"
"120340","0x85551f5b","Emerald Demo Mine","Emerald Demo Mine","Emerald Demo Mine","?","?","19XX","1"
"120341","0x166544bb","Emerald Head","Emerald Head","Emerald Head","?","?","19XX","1"
"120342","0x1a482749","Emerald Mine Final","Emerald Mine Final","Emerald Mine Final","?","?","19XX","1"
"120344","0x6e3aab18","Emerald Mine I - Kelly's Rescue","Emerald Mine I - Kelly's Rescue","Emerald Mine I - Kelly's Rescue","?","?","19XX","1"
"120345","0x5876f03e","Emerald Mine Iv 4","Emerald Mine Iv 4","Emerald Mine Iv 4","?","?","19XX","1"
"120345","0x1b2bbd53","Emerald Mine Iv 4","Emerald Mine Iv 4","Emerald Mine Iv 4","?","?","19XX","1"
"120346","0xb630e901","Emerald Mine 9 - Into The Heavy Mines","Emerald Mine 9 - Into The Heavy Mines","Emerald Mine 9 - Into The Heavy Mines","?","?","19XX","1"
"120347","0x82c3852c","Emerald Mine Pro","Emerald Mine Pro","Emerald Mine Pro","?","?","19XX","1"
"120374","0x8c1a0d14","Emerald Mine Viii 8","Emerald Mine Viii 8","Emerald Mine Viii 8","?","?","19XX","1"
"120376","0x3ce03a07","Emerald Mines","Emerald Mines","Emerald Mines","?","?","19XX","1"
"120376","0xa5e96bbd","Emerald Mines","Emerald Mines","Emerald Mines","?","?","19XX","1"
"120376","0xd2ee5b2b","Emerald Mines","Emerald Mines","Emerald Mines","?","?","19XX","1"
"120376","0x7ad61d46","Emerald Mines","Emerald Mines","Emerald Mines","?","?","19XX","1"
"120377","0x15c85386","Emeraude Empire","Emeraude Empire","Emeraude Empire","?","?","19XX","1"
"120378","0x9fde01d9","Empire","Empire","Empire","?","?","19XX","1"
"120378","0xe8ed4370","Empire","Empire","Empire","?","?","19XX","1"
"120380","0x4dd8582f","Emerald Mines Iv 4","Emerald Mines Iv 4","Emerald Mines Iv 4","?","?","19XX","1"
"120381","0x9d27d143","Emerald Runner Mine 1","Emerald Runner Mine 1","Emerald Runner Mine 1","?","?","19XX","1"
"120382","0xc3bedbd4","Emotional Conflict","Emotional Conflict","Emotional Conflict","?","?","19XX","1"
"120384","0x9d4ee812","Emporos - The Trade","Emporos - The Trade","Emporos - The Trade","?","?","19XX","1"
"120385","0x28739e5f","Enemy 2 - Missing In Action","Enemy 2 - Missing In Action","Enemy 2 - Missing In Action","?","?","19XX","1"
"120385","0xb17acfe5","Enemy 2 - Missing In Action","Enemy 2 - Missing In Action","Enemy 2 - Missing In Action","?","?","19XX","1"
"120385","0xc67dff73","Enemy 2 - Missing In Action","Enemy 2 - Missing In Action","Enemy 2 - Missing In Action","?","?","19XX","1"
"120386","0x723be402","Energy","Energy","Energy","?","?","19XX","1"
"120391","0x4065e35f","Epsilon 9 - The Revenge Of The Stingons","Epsilon 9 - The Revenge Of The Stingons","Epsilon 9 - The Revenge Of The Stingons","?","?","19XX","1"
"120393","0xc0c22d1d","Escape","Escape","Escape","?","?","19XX","1"
"120394","0x71dead42","Escape 2 , The","Escape 2 , The","Escape 2 , The","?","?","19XX","1"
"120395","0x5e17b19a","Escape From Mount Doom","Escape From Mount Doom","Escape From Mount Doom","?","?","19XX","1"
"120396","0x83d0c212","Euphorion","Euphorion","Euphorion","?","?","19XX","1"
"120397","0xadb9c54d","Europe","Europe","Europe","?","?","19XX","1"
"120399","0x696effd2","Evasive Aksion","Evasive Aksion","Evasive Aksion","?","?","19XX","1"
"120400","0x4cb5e534","Evil Dawn","Evil Dawn","Evil Dawn","?","?","19XX","1"
"120402","0x61d1d784","Exception One, The","Exception One, The","Exception One, The","?","?","19XX","1"
"120403","0x7c2131c","Exit-13","Exit-13","Exit-13","?","?","19XX","1"
"120404","0x7fbdfd97","Experiment, The","Experiment, The","Experiment, The","?","?","19XX","1"
"120405","0x3829dfc","Expert Mine","Expert Mine","Expert Mine","?","?","19XX","1"
"120405","0x9a8bcc46","Expert Mine","Expert Mine","Expert Mine","?","?","19XX","1"
"120405","0xed8cfcd0","Expert Mine","Expert Mine","Expert Mine","?","?","19XX","1"
"120406","0x988098cc","Extrema","Extrema","Extrema","?","?","19XX","1"
"120411","0x1a8c2937","Enigma! Machine, The","Enigma! Machine, The","Enigma! Machine, The","?","?","19XX","1"
"120412","0x6ec07596","Escapade","Escapade","Escapade","?","?","19XX","1"
"120413","0x77eb8cb9","Eye-borg","Eye-borg","Eye-borg","?","?","19XX","1"
"120414","0x32c5e73a","F-15 Strike Eagle","F-15 Strike Eagle","F-15 Eagle Strike","?","?","19XX","1"
"120422","0x58561dc5","Fantasy Forces","Fantasy Forces","Fantasy Forces","?","?","19XX","1"
"120423","0xce688ce7","Fantasy Grand Prix","Fantasy Grand Prix","Fantasy Grand Prix","?","?","19XX","1"
"120424","0x59e8aa2c","Fantasy Project, The","Fantasy Project, The","Fantasy Project, The","?","?","19XX","1"
"120432","0x993714b9","Fatal Mission 2","Fatal Mission 2","Fatal Mission 2","?","?","19XX","1"
"120432","0x31f8d38b","Fatal Mission 2","Fatal Mission 2","Fatal Mission 2","?","?","19XX","1"
"601747","0xc15e1ea6","Fatal Mission","Fatal Mission","Fatal Mission","?","?","19XX","1"
"120434","0xb6592e30","Fatal Mission","Fatal Mission","Fatal Mission","?","?","19XX","1"
"120436","0x56c5b6a6","Fayoh","Fayoh","Fayoh","?","?","19XX","1"
"120439","0xf49aab81","Fever","Fever","Fever","?","?","19XX","1"
"120444","0xcff4ce78","Fields Of Battle","Fields Of Battle","Fields Of Battle","?","?","19XX","1"
"120445","0xde89dabb","Fight!","Fight!","Fight!","?","?","19XX","1"
"120446","0x48c5a8b1","Fighting Warriors","Fighting Warriors","Fighting Warriors","?","?","19XX","1"
"120448","0x525303e2","Final Splatt","Final Splatt","Final Splatt","?","?","19XX","1"
"120449","0xdd4a7249","Fire Mine 2","Fire Mine 2","Fire Mine 2","?","?","19XX","1"
"120451","0x117ff5a9","First Class Boulderdash","First Class Boulderdash","First Class Boulderdash","?","?","19XX","1"
"120452","0xee30242f","Fatal Mission 3","Fatal Mission 3","Fatal Mission 3","?","?","19XX","1"
"120453","0x444323f3","Fire Mine 1","Fire Mine 1","Fire Mine 1","?","?","19XX","1"
"120454","0x7ce9a004","Fireball 2000","Fireball 2000","Fireball 2000","?","?","19XX","1"
"120455","0x2ff45d10","Financial Time Machine, The","Financial Time Machine, The","Financial Time Machine, The","?","?","19XX","1"
"120456","0x6725f9b5","Firefighter","Firefighter","Firefighter","?","?","19XX","1"
"120458","0x95582551","Fish Head Buddha","Fish Head Buddha","Fish Head Buddha","?","?","19XX","1"
"120459","0x9d85c3b7","Fishing Fun","Fishing Fun","Fishing Fun","?","?","19XX","1"
"120460","0x28ae759e","Fishy Fishy","Fishy Fishy","Fishy Fishy","?","?","19XX","1"
"120460","0x35a68b76","Fishy Fishy","Fishy Fishy","Fishy Fishy","?","?","19XX","1"
"120461","0xb53bea8d","Fishy Tales","Fishy Tales","Fishy Tales","?","?","19XX","1"
"120462","0xc084e824","Flaming Engines","Flaming Engines","Flaming Engines","?","?","19XX","1"
"120463","0x780b9c37","Flammable Star","Flammable Star","Flammable Star","?","?","19XX","1"
"120465","0x984e013c","Flappy Bird","Flappy Bird","Flappy Bird","?","?","19XX","1"
"120465","0xef4931aa","Flappy Bird","Flappy Bird","Flappy Bird","?","?","19XX","1"
"120465","0x76406010","Flappy Bird","Flappy Bird","Flappy Bird","?","?","19XX","1"
"120466","0xff514fb5","Flash Flood","Flash Flood","Flash Flood","?","?","19XX","1"
"120467","0xafcc7927","Fleuch","Fleuch","Fleuch","?","?","19XX","1"
"120467","0xb6d74866","Fleuch","Fleuch","Fleuch","?","?","19XX","1"
"120468","0x8613bcc4","Fluffles","Fluffles","Fluffles","?","?","19XX","1"
"120469","0xa4af9374","Football Business","Football Business","Football Business","?","?","19XX","1"
"120471","0x4af3bca0","Formula One Manager","Formula One Manager","Formula One Manager","?","?","19XX","1"
"120472","0x7cec1c93","Fortress","Fortress","Fortress","?","?","19XX","1"
"120472","0x1ec85fa4","Fortress","Fortress","Fortress","?","?","19XX","1"
"120473","0x30f7c64e","Four Symbols, The","Four Symbols, The","Four Symbols, The","?","?","19XX","1"
"120474","0x75b6fca7","Fracas","Fracas","Fracas","?","?","19XX","1"
"120475","0xf280e1c8","Freakmine","Freakmine","Freakmine","?","?","19XX","1"
"120476","0xceac65d4","Freakmine 2","Freakmine 2","Freakmine 2","?","?","19XX","1"
"120476","0xf5fd186a","Freakmine 2","Freakmine 2","Freakmine 2","?","?","19XX","1"
"120477","0x13b2db8b","Freakmine Junior","Freakmine Junior","Freakmine Junior","?","?","19XX","1"
"120478","0x8edda64e","Fred The Frog","Fred The Frog","Fred The Frog","?","?","19XX","1"
"120481","0xea33600e","Frontal Assault","Frontal Assault","Frontal Assault","?","?","19XX","1"
"120482","0x37e7bfb1","Frogger","Frogger","Frogger","?","?","19XX","1"
"120483","0x2e0a0a","Fruit Panic","Fruit Panic","Fruit Panic","?","?","19XX","1"
"120484","0x90113011","Frustration","Frustration","Frustration","?","?","19XX","1"
"120485","0xc9b12d03","Full House","Full House","Full House","?","?","19XX","1"
"120486","0xa142ea68","Fullspeed","Fullspeed","Fullspeed","?","?","19XX","1"
"120488","0x947140c9","Funtris","Funtris","Funtris","?","?","19XX","1"
"120489","0x4dc7b375","Furmyre","Furmyre","Furmyre","?","?","19XX","1"
"120490","0xeb658d02","Future Combat Part 2","Future Combat Part 2","Future Combat Part 2","?","?","19XX","1"
"120493","0x92cf62dc","Fun Mine 1","Fun Mine 1","Fun Mine 1","?","?","19XX","1"
"120494","0xbc63366","Fun Mine 2","Fun Mine 2","Fun Mine 2","?","?","19XX","1"
"120495","0xaa0cd690","Furball","Furball","Furball","?","?","19XX","1"
"120496","0x30aeedfd","Fruit Machine, The","Fruit Machine, The","Fruit Machine, The","?","?","19XX","1"
"120497","0x8ddbe884","Flying Tigers","Flying Tigers","Flying Tigers","?","?","19XX","1"
"120498","0xd72d6b5","Flag Catcher","Flag Catcher","Flag Catcher","?","?","19XX","1"
"120499","0xb62cf12d","Fleet","Fleet","Fleet","?","?","19XX","1"
"120500","0xc1ac2ba7","Forgotten Mine","Forgotten Mine","Forgotten Mine","?","?","19XX","1"
"120501","0x65285f4a","Find It, Mighty Mind, Off You Go!, Word Hop","Find It, Mighty Mind, Off You Go!, Word Hop","Find It, Mighty Mind, Off You Go!, Word Hop","?","?","19XX","1"
"120503","0x3b69614b","Galacto 2","Galacto 2","Galacto 2","?","?","19XX","1"
"120546","0x9479f28d","Galactic Food Fight","Galactic Food Fight","Galactic Food Fight","?","?","19XX","1"
"120586","0xb9fb979f","Gardening","Gardening","Gardening","?","?","19XX","1"
"120592","0xc48b03c5","Genocide Earth","Genocide Earth","Genocide Earth","?","?","19XX","1"
"120593","0x74117245","German Dice","German Dice","German Dice","?","?","19XX","1"
"120594","0x2aaf46d4","German Jack","German Jack","German Jack","?","?","19XX","1"
"120595","0x2e5eb9a3","German Soccer Manager 89-90","German Soccer Manager 89-90","German Soccer Manager 89-90","?","?","19XX","1"
"120596","0xfc700e4c","Ghost","Ghost","Ghost","?","?","19XX","1"
"120597","0xbb1ebbb5","Ghostship - The Crazy Joe's Edition","Ghostship - The Crazy Joe's Edition","Ghostship - The Crazy Joe's Edition","?","?","19XX","1"
"120598","0xba433bd6","Gimme Five","Gimme Five","Gimme Five","?","?","19XX","1"
"120602","0xde030135","Gob","Gob","Gob","?","?","19XX","1"
"120604","0x6cd3d72d","Godzilla","Godzilla","Godzilla","?","?","19XX","1"
"120607","0xdbc85dbd","Gory Story","Gory Story","Gory Story","?","?","19XX","1"
"120609","0xb2a23b56","Grand Prix Manager '93","Grand Prix Manager '93","Grand Prix Manager '93","?","?","19XX","1"
"120610","0x1305b65a","Grand Prix Simulator","Grand Prix Simulator","Grand Prix Simulator","?","?","19XX","1"
"120611","0x70d43797","Grau Oder Grun","Grau Oder Grun","Grau Oder Grun","?","?","19XX","1"
"120611","0x7d30701","Grau Oder Grun","Grau Oder Grun","Grau Oder Grun","?","?","19XX","1"
"120612","0x6cb8e9b","Gravediving","Gravediving","Gravediving","?","?","19XX","1"
"120613","0x1371bd8b","Gravity Beam","Gravity Beam","Gravity Beam","?","?","19XX","1"
"120614","0x68eb9d03","Gravity-force 2","Gravity-force 2","Gravity-force 2","?","?","19XX","1"
"120616","0x68d09acf","Great Escape of Billy Burglar, The","Great Escape of Billy Burglar, The","Great Escape of Billy Burglar, The","?","?","19XX","1"
"120616","0x56ef0b23","Great Escape of Billy Burglar, The","Great Escape of Billy Burglar, The","Great Escape of Billy Burglar, The","?","?","19XX","1"
"120617","0xb5b1adca","Great Gold Raid, The","Great Gold Raid, The","Great Gold Raid, The","?","?","19XX","1"
"120619","0xfc9b3039","Green Five","Green Five","Green Five","?","?","19XX","1"
"120620","0xae63374f","Grid Cycles","Grid Cycles","Grid Cycles","?","?","19XX","1"
"120622","0xee30d633","Gringos","Gringos","Gringos","?","?","19XX","1"
"120624","0xa02351c7","Grotto Mines 1","Grotto Mines 1","Grotto Mines 1","?","?","19XX","1"
"120625","0x392a007d","Grotto Mines 2","Grotto Mines 2","Grotto Mines 2","?","?","19XX","1"
"120628","0x47113b41","Groworm","Groworm","Groworm","?","?","19XX","1"
"120629","0x420bbb2a","Grubgrabber 2","Grubgrabber 2","Grubgrabber 2","?","?","19XX","1"
"120630","0x9b200d6c","Gunfighter","Gunfighter","Gunfighter","?","?","19XX","1"
"120631","0x69634b74","Gush","Gush","Gush","?","?","19XX","1"
"120633","0x20f23ac0","Gyves","Gyves","Gyves","?","?","19XX","1"
"120634","0xf7d7e4ba","Gravediving 2","Gravediving 2","Gravediving 2","?","?","19XX","1"
"120637","0x49fa8675","Haunted Mine","Haunted Mine","Haunted Mine","?","?","19XX","1"
"120637","0xfd24698c","Haunted Mine","Haunted Mine","Haunted Mine","?","?","19XX","1"
"120637","0x39f1fddb","Haunted Mine","Haunted Mine","Haunted Mine","?","?","19XX","1"
"120637","0x702c6479","Haunted Mine","Haunted Mine","Haunted Mine","?","?","19XX","1"
"120638","0xc535c23b","H-ball","H-ball","H-ball","?","?","19XX","1"
"120640","0x5f2877b3","Hack","Hack","Hack","?","?","19XX","1"
"120641","0x4c7f4643","Hacker Simulator, The","Hacker Simulator, The","Hacker Simulator, The","?","?","19XX","1"
"120643","0x9a3f8b2b","Hamburger Heaven","Hamburger Heaven","Hamburger Heaven","?","?","19XX","1"
"120646","0xc1824ac2","Happy Poker Professional","Happy Poker Professional","Happy Poker Professional","?","?","19XX","1"
"120648","0xd89d3337","Harold The Hairy Hermit","Harold The Hairy Hermit","Harold The Hairy Hermit","?","?","19XX","1"
"120652","0x68ba36bb","Headgames!","Headgames!","Headgames!","?","?","19XX","1"
"120654","0x56d2fd3a","Hellzone - Carnage Extreme","Hellzone - Carnage Extreme","Hellzone - Carnage Extreme","?","?","19XX","1"
"120655","0xe01e882c","Henry And Five Towers","Henry And Five Towers","Henry And Five Towers","?","?","19XX","1"
"120656","0x8003bf80","Henry In Panic","Henry In Panic","Henry In Panic","?","?","19XX","1"
